CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas;inconsistencia_flag
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;661306.22;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;93074876.07;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;54512918.4;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;2513.74;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;167811.08;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;57415287.69;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;16902597.68;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;563.29;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;58459.78;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;31614779.04;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;520164.79;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;1072776.41;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;921505.74;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;1034817.78;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;-113312.04;"CNPJ_INVALIDO;VALOR_NEGATIVO"
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;108884.66;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;980257.2;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;33514707.56;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;225835964.98;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;225362510.24;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;473454.74;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;188192.32;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;3611.83;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;10875013.57;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;2083861.67;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;3785185.48;CNPJ_INVALIDO
628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;3;2025;8791151.9;CNPJ_INVALIDO
63367700000139;CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS;3;2025;0.0;VALOR_ZERADO
63554067000198;HAPVIDA ASSISTENCIA MEDICA S.A.;3;2025;0.0;VALOR_ZERADO
63554067000198;HAPVIDA ASSISTENCIA MEDICA S.A.;3;2025;-1223618.22;VALOR_NEGATIVO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;0.0;"CNPJ_INVALIDO;VALOR_ZERADO"
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;1453952.01;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;899443.49;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;918602.2;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;554508.52;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;231167.83;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;85834.16;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;145333.67;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;6868437.45;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;2813231.81;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;2610850.19;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;202381.62;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;295786.23;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;42979858.61;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;42421989.07;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;42176058.86;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;5792407.28;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;9699515.34;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;109084.28;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;28988590.85;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;11823030.58;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;126543.8;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;24982.73;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;13458.67;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;81370.75;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;6731.65;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;119386.41;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;98104.4;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;78977.74;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;18748.4;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;557869.54;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;433975.91;CNPJ_INVALIDO
636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3;2025;123893.63;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;2393474.47;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;2424937.36;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;2267856.0;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;2228653.37;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;3438914.11;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;39202.63;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;78407.2;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;88698.83;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;131480.3;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;44705.33;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;68541.3;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;9122.08;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;14555.12;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;-31462.89;"CNPJ_INVALIDO;VALOR_NEGATIVO"
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;8448.01;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;-39910.9;"CNPJ_INVALIDO;VALOR_NEGATIVO"
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;436984.64;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;355836.64;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;3771047.67;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;81148.0;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;42726.19;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;5818.61;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;36907.58;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;71473.11;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;423053.53;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;395489.51;CNPJ_INVALIDO
642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3;2025;27564.02;CNPJ_INVALIDO
64327059000171;UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA;3;2025;0.0;VALOR_ZERADO
64327059000171;UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA;3;2025;-117819.48;VALOR_NEGATIVO
64388812000139;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;3;2025;0.0;VALOR_ZERADO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;111560.78;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;1366.0;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;636814.98;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;606747.32;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;30067.66;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;4063880.58;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;4126076.7;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;4041379.31;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;4878930.09;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;84697.39;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;-62196.12;"CNPJ_INVALIDO;VALOR_NEGATIVO"
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;101752.75;CNPJ_INVALIDO
648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3;2025;249982.11;CNPJ_INVALIDO
64924095000112;SERMED-SAÚDE LTDA.;3;2025;0.0;VALOR_ZERADO
65276354000109;UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO;3;2025;-88675.17;VALOR_NEGATIVO
65422339000121;UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO;3;2025;0.0;VALOR_ZERADO
65422339000121;UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO;3;2025;-12.38;VALOR_NEGATIVO
65732836000126;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;3;2025;-640497.67;VALOR_NEGATIVO
65732836000126;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;3;2025;-642523.59;VALOR_NEGATIVO
65732836000126;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;3;2025;0.0;VALOR_ZERADO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;0.0;"CNPJ_INVALIDO;VALOR_ZERADO"
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;94765.82;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;83068.32;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;11697.5;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;16690915.47;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;304655.32;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;419630.44;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;424151.09;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;137906675.57;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;101878585.85;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;104857268.1;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;114409.04;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;964604.9;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;1907626.46;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;32132053.8;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;33206663.19;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;1947736.4;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;4727943.28;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;40673.06;CNPJ_INVALIDO
660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3;2025;40311.57;CNPJ_INVALIDO
66343534000129;UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO;3;2025;0.0;VALOR_ZERADO
66343559000122;UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO;3;2025;0.0;VALOR_ZERADO
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;3;2025;-88405.72;VALOR_NEGATIVO
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;3;2025;-927.22;VALOR_NEGATIVO
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;3;2025;-13551.78;VALOR_NEGATIVO
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;3;2025;-74053.25;VALOR_NEGATIVO
66477217000103;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;3;2025;0.0;VALOR_ZERADO
66477217000103;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;3;2025;-98402.38;VALOR_NEGATIVO
66491036000123;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ;3;2025;0.0;VALOR_ZERADO
66491036000123;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ;3;2025;-28840.69;VALOR_NEGATIVO
66493339000185;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU;3;2025;0.0;VALOR_ZERADO
66493339000185;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU;3;2025;-1057.79;VALOR_NEGATIVO
66493339000185;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU;3;2025;-20650.72;VALOR_NEGATIVO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;125911.19;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;682825.55;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;2086.03;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;0.0;"CNPJ_INVALIDO;VALOR_ZERADO"
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;608123.46;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;606303.47;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;1819.99;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;4135114.55;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;4161789.79;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;2628652.93;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;3211044.94;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;1532983.37;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;1905808.6;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;150.0;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;3.49;CNPJ_INVALIDO
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;-26675.24;"CNPJ_INVALIDO;VALOR_NEGATIVO"
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;-25222.24;"CNPJ_INVALIDO;VALOR_NEGATIVO"
665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3;2025;-1453.0;"CNPJ_INVALIDO;VALOR_NEGATIVO"
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;3;2025;0.0;VALOR_ZERADO
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;3;2025;-348400.51;VALOR_NEGATIVO
66872888000160;UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO;3;2025;0.0;VALOR_ZERADO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;-56094.06;"CNPJ_INVALIDO;VALOR_NEGATIVO"
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;6402889.27;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;61191.09;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;96372.73;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;-35181.64;"CNPJ_INVALIDO;VALOR_NEGATIVO"
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;-334311.99;"CNPJ_INVALIDO;VALOR_NEGATIVO"
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;152938.06;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;168699.86;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;674674.78;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;4619379.27;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;2733267.67;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;2633780.63;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;99487.04;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;12021.0;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;39205490.96;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;39144299.87;CNPJ_INVALIDO
668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3;2025;39200393.93;CNPJ_INVALIDO
